employee_id,Name,Address,Salary,DOJ,DOB,Age,Sex,Dependents,HRA,DA,PF,Gross Salary,Insurance,Marital Status,In Company Years,Year of Experience,Department,Position
119,zOZigWEZ,"nUHAjTfa St, yeGxMaxbfH, CHN 879611",99313.09,2021-12-12,1986-12-26,37,Female,2,7546.691000000000,23438.85579075430,14730.23349489050,115568.40329586400,Life,Married,2,16,Sales,Regional Sales Manager
120,wnaiKGFz,"WcpHDoHX St, FGnkAoDMzz, AMD 844168",98003.91,2015-10-16,1983-06-08,41,Female,1,3688.6090000000000,23129.87656934310,14536.054388321200,110286.3411810220,None,Married,8,20,Sales,Regional Sales Manager
121,ktvzRsgU,"zgHnFaeS St, dSikdJtRYM, CHN 675835",82255.04,2023-07-15,1991-05-26,33,Other,4,6902.496000000000,19412.989975669100,12200.163597080300,96370.3623785888,None,Married,1,12,Sales,Senior Executive
122,lmdvLMbM,"RuUdXiKE St, lmDXgMlTKR, KOL 853378",52589.75,2021-10-22,1998-11-17,25,Other,0,6855.025,12411.692822384400,7800.17313868613,64056.294683698300,Life,Single,2,4,Human Resources,HR Associate
123,QfUKjYBq,"lJTEgIUM St, xGENuaGqae, KOL 527033",77317.24,2017-02-26,1983-08-28,40,Male,2,10221.276000000000,18247.621119221400,11467.783334306600,94318.35378491480,Both,Married,7,19,Finance,Regional Account Head
124,MGVqUZbh,"NQPwGGnA St, gUkimOltok, MUB 547658",76237.33,2012-01-10,1987-10-21,36,Male,3,6004.267,17992.751849148400,11307.60982189780,88926.73902725060,None,Divorced,12,15,Marketing,Senior Marketing Executive
125,FNwuZByg,"vQQaPjqq St, rSJtLxfgqg, CHN 549304",82205.58,2023-02-28,1978-05-21,46,Female,1,9762.442,19401.316934306600,12192.827632116800,99176.51130218980,Both,Married,1,25,Marketing,Senior Marketing Executive
126,KulcEVZE,"eVxMwXRP St, sLWQzngKig, KOL 333049",49564.43,2016-07-22,1995-04-05,29,Other,1,8031.557,11697.687858880800,7351.454143065690,61942.22071581510,Both,Married,7,8,Human Resources,HR Executive
127,wQcjOciz,"euEeCGrN St, CdGAggnZRr, MUB 227546",139492.82,2011-07-15,1969-02-10,55,Other,3,4987.718000000000,32921.66311435520,20689.73797372260,156712.4631406330,Medical,Married,13,34,Finance,National Account Head
128,mnOVFWYC,"yDeUkYqk St, IEJQVykhmT, PUN 442511",85249.01,2015-08-01,1982-04-13,42,Other,2,8900.099,20119.596034063300,12644.232724087600,101624.47230997600,Medical,Married,8,21,Sales,Regional Sales Manager
129,CLyiEjJJ,"ulTYtlju St, FOPkdKSeSj, PUN 884998",140278.9,2022-08-19,1966-05-02,58,Other,1,7476.110000000000,33107.18564476890,20806.33027737230,160055.8653673970,Medical,Married,1,37,Marketing,National Marketing Manager
130,JkRfhrOH,"RJtTeYvo St, eayQENbJGq, BLR 493487",103274.66,2012-02-07,1985-01-19,39,Female,2,12235.534,24373.824866180000,15317.818183941600,124566.20068223800,Life,Married,12,18,Human Resources,ERP Head
131,HLIVYqtW,"EaDjiGvn St, DqRyDmBrdf, CHN 649106",45789.81,2024-07-16,1997-03-14,27,Male,0,5632.019,10806.840802919700,6791.598096350360,55437.07170656930,Both,Single,0,6,Marketing,Marketing Associate
132,MOAynGWG,"ZuRLPCsc St, YLmhIfHeTN, CHN 821560",124324.85,2011-09-13,1972-07-13,52,Male,1,6717.515000000000,29341.87457420920,18440.00694890510,141944.23262530400,Both,Married,12,31,Human Resources,HR Director
133,UerSZcwW,"nacLmEfq St, gpvwtIRVun, DEL 294718",44395.07,2021-11-05,2000-05-20,24,Other,0,5928.4930000000000,10477.668588807800,6584.728630656930,54216.50295815090,Both,Single,2,3,IT,QA Engineer I
134,QcEQLyys,"OwywIUYD St, nNmcSpayOB, PUN 390910",91061.17,2019-11-02,1987-10-27,36,Other,4,6327.883,21491.322360097300,13506.299083211700,105374.07627688600,Both,Married,4,15,Sales,Regional Sales Manager
135,WfFjjloF,"xYMAeOaA St, trIAxQYRqI, PUN 219105",107463.63,2006-05-24,1984-08-14,39,Other,4,7743.637000000000,25362.46255474450,15939.131106569300,124630.59844817500,Medical,Married,18,18,Human Resources,Senior HR
136,mbTqFxTE,"JfDFhSEG St, TQmQvHGZqv, KOL 657514",84478.01,2019-11-12,1984-12-28,39,Female,2,7216.1990000000000,19937.63253041360,12529.877103649600,99101.964426764,Both,Married,4,18,Human Resources,ERP Head
137,DxPLvFbh,"tUKEMabx St, mFONpyDraH, HYD 665411",57412.22,2018-06-22,1994-10-18,29,Male,0,5056.778000000000,13549.842676399000,8515.447521167880,67503.39315523110,Medical,Single,6,8,Marketing,Marketing Representative
138,JLodgfVl,"DODTzcRk St, StJsZRaeRm, CHN 750935",64523.67,2021-08-15,1996-08-21,27,Female,4,10880.633,15228.214087591200,9570.226090510950,81062.29099708030,Medical,Married,2,6,Marketing,Marketing Associate
139,sORDxbnu,"RyEZqUZQ St, AxgHmemodR, AMD 487301",81853.03,2019-01-20,1992-06-20,32,Male,3,9197.697,19318.111703163000,12140.537004379600,98228.30169878350,Both,Married,5,11,Human Resources,Senior HR
140,qorWZSrc,"JSzxdkRz St, mCfUUrzdkM, CHN 217534",96922.23,2009-04-12,1988-10-13,35,Male,2,4097.777,22874.589562043800,14375.618347445300,109518.97821459900,Life,Married,15,14,Finance,Senior Account Executive
141,zFVFgJeP,"pQgXBzXH St, McacwZdobd, KOL 424693",128357.48,2012-03-06,1972-11-26,51,Female,1,10041.252,30293.614501216500,19038.131340146000,149654.21516107100,Medical,Widowed,12,30,Sales,National Sales Manager
142,ofwbHbxR,"EmAcRuxN St, sXOthrnQUK, AMD 637608",78804.49,2015-09-04,1985-07-04,39,Female,2,8940.551,18598.626593674000,11688.373991240900,94655.29360243310,Medical,Married,8,18,Marketing,Regional Marketing Manager
143,dacBAMpA,"YBhLOTSP St, WTTuenTytk, DEL 921107",142806.56,2004-07-08,1964-03-18,60,Female,4,8581.344,33703.73800486620,21181.23576058390,163910.40624428200,None,Married,20,39,Marketing,National Marketing Manager
144,sYYhQnkn,"UhgUqwaX St, atiEYYYRyD, BLR 842009",102503.41,2017-01-11,1990-12-01,33,Male,2,8983.659,24191.802360097300,15203.425483211700,120475.44587688600,Medical,Married,7,12,Sales,Senior Executive
145,eCZFWSZZ,"FmTWemsi St, SYNwWdlcMM, MUB 438734",118446.66,2023-09-11,1965-01-14,59,Other,2,6824.334000000000,27954.564525547400,17568.14694306570,135657.41158248200,Life,Widowed,0,38,Human Resources,Recruitment Manager
146,ojSVUHdw,"UiUJBQKf St, cYZFiICetz, MUB 883607",122362.96,1995-09-24,1973-08-03,50,Male,1,8408.704000000000,28878.849440389300,18149.017132846700,141501.49630754300,None,Married,28,29,IT,Technical Lead
147,HPuphUPU,"exKKqVsz St, VyaNQNeYHU, BLR 911412",78846.32,2020-11-09,1984-02-07,40,Male,2,9209.368000000000,18608.498880778600,11694.57826569340,94969.60861508520,Medical,Divorced,3,19,Human Resources,ERP Head
148,zGzqAcBm,"gJMlKTpu St, EXAZwFRhlY, KOL 153372",81598.01,2011-01-24,1979-08-12,44,Other,4,8088.1990000000000,19257.924501216500,12102.712140146000,96841.42136107060,Life,Married,13,23,Marketing,Senior Marketing Executive
149,ogPaHONA,"BrLXuusv St, pBZjdIIEam, HYD 450764",63616.99,2018-10-01,1994-03-02,30,Other,0,10627.301,15014.228783455000,9435.746254014600,79822.77352944040,Medical,Single,5,9,Marketing,Marketing Associate
150,aCDWqEiV,"KJZbuQYr St, tKlAFqiWXF, MUB 274128",136367.22,2004-12-18,1968-02-26,56,Other,4,10576.278000000000,32183.9910948905,20226.14533138690,158901.34376350400,Both,Married,19,35,Human Resources,Recruitment Manager
151,UsyNMbeP,"fOrWMPYX St, znhBtFtgiA, KOL 602646",73404.04,2019-10-25,1995-10-16,28,Other,0,7663.5960000000000,17324.06783454990,10887.372940146000,87504.33089440390,Medical,Single,4,7,Finance,Account Executive
152,nTFyWCep,"vYjIEwAG St, DayaqQqeoz, HYD 200929",95177.5,2020-11-03,1980-01-09,44,Male,4,8337.25,22462.81630170320,14116.83795620440,111860.72834549900,Medical,Married,3,23,IT,Software Engineer III
153,MlRnjNaA,"gGzRXIKk St, tJUUvmywCd, AMD 178854",83539.21,2018-11-13,1991-05-11,33,Other,1,9496.079,19716.06659367400,12390.633191240900,100360.7224024330,Medical,Divorced,5,12,Finance,Regional Account Head
154,vSgzMDcd,"uGXgEHmG St, FvzNqwYbMg, HYD 180758",69869.64,2024-05-10,1994-01-26,30,Male,0,6445.036,16489.915036496300,10363.14660437960,82441.44443211680,Life,Single,0,9,Human Resources,HR Executive
155,tKPynRSE,"reOvLHUb St, vZAHeGAnWB, KOL 571321",103240.99,2019-04-27,1990-03-06,34,Male,1,12305.901000000000,24365.87841849150,15312.824210219000,124599.9452082730,Both,Divorced,5,13,Finance,Regional Account Head
156,NQtbjFEe,"sKKVFjZs St, SRSItQpqzH, AMD 856445",91362.22,2008-11-14,1982-11-17,41,Female,4,4021.7780000000000,21562.373090024300,13550.951170802900,103395.41991922100,Both,Married,15,20,Human Resources,ERP Head
157,sgBVYNGz,"oBlYKpUH St, pfzIojJaWK, AMD 143088",142277.04,2016-06-15,1965-02-01,59,Male,4,9197.296000000000,33578.76613138690,21102.69673576640,163950.40539562000,Both,Married,8,38,IT,Technical Lead
158,GeiRgcXO,"YUHkvfDG St, YQkCLIpNUl, BLR 880689",65215.87,2016-07-27,1995-01-10,29,Male,0,8239.413,15391.580024330900,9672.894002919710,79173.96902141120,Both,Single,7,8,Marketing,Marketing Associate
159,optIXlLc,"fjezsdBI St, uDNNvSRWyy, PUN 196909",129493.45,1994-07-16,1971-12-24,52,Male,4,11105.655000000000,30561.714476885600,19206.619737226300,151954.19973965900,None,Married,30,31,Finance,National Account Head
160,UuYloYDm,"QuqQsDSP St, koCGCQxkms, BLR 619406",20687.62,2022-05-25,2000-02-09,24,Male,0,7883.238000000000,4882.479659367400,3068.411959124090,30384.925700243300,None,Single,2,3,Marketing,Marketing Development Representative
161,UanuHYbn,"mHsxlWLA St, KxDcoHOXFv, AMD 279206",54822.96,2018-06-01,1997-10-27,26,Female,2,7259.704,12938.752116788300,8131.405454014600,66890.01066277370,Life,Married,6,5,Human Resources,HR Associate
162,qaXIfEta,"Rrrrjtds St, HDwNrTOtQX, BLR 699706",60492.64,2023-02-23,1994-01-04,30,Other,3,11424.736,14276.851776155700,8972.339013138690,77221.88876301700,Both,Married,1,9,Marketing,Marketing Associate
163,LahjZoqq,"MRFEQEGg St, OesBuNEZFS, MUB 643061",109919.98,2014-05-09,1986-12-08,37,Other,3,13807.002,25942.185060827200,16303.459807299300,133365.70725352800,Life,Married,10,16,Human Resources,Senior HR
164,SGAKSOTY,"hsmouNEy St, XVbdgyDlpb, MUB 530401",15364.63,2023-03-12,1999-08-08,24,Male,0,7884.537,3626.202214111920,2278.8998656934300,24596.46934841850,Medical,Single,1,3,Marketing,Marketing Intern
165,fZkdnlLP,"XbdwZWYz St, PQWXpryDvj, AMD 259302",96310.17,2022-10-20,1990-05-22,34,Female,2,6317.983,22730.137445255500,14284.836893430700,111073.45355182500,Medical,Married,1,13,Human Resources,Senior HR
166,wVsuqvPw,"OZwIHPEv St, XXsQxqFJUo, MUB 514169",105985.84,2019-03-25,1979-02-06,45,Female,,9890.416,25013.68973236010,15719.943567883200,125170.00216447700,Medical,,5,24,Sales,Regional Sales Manager
167,CdOqqbeR,"nKpzNKjg St, VAlsvowSnh, MUB 148736",82790.95,2013-10-21,1989-04-08,35,Male,4,7140.905000000000,19539.469951338200,12279.650394160600,97191.67455717760,None,Married,10,14,Sales,Regional Sales Manager
168,agZWcxMY,"dRbfJtbT St, lENrjHBkxQ, HYD 365898",103882.18,2011-05-01,1982-12-04,41,Female,1,7681.782000000000,24517.205498783400,15407.926259854000,120673.24123892900,Medical,Married,13,20,IT,Software Engineer III
169,hmENVVcu,"WGgLLaPH St, OZzorCQqGH, DEL 752650",95623.87,2022-08-21,1985-06-12,39,Male,1,7345.613000000000,22568.163965936700,14183.044075912400,111354.60289002400,Medical,Married,1,18,Marketing,Regional Marketing Manager
170,JrwIcXKS,"YTBMgtVO St, ADcjPcJyll, HYD 819840",48025.49,2022-01-19,1999-04-09,25,Female,2,7072.451,11334.483041362500,7123.196764963500,59309.22727639900,Life,Married,2,4,Human Resources,HR Associate
171,FnavGNMg,"zlZfqnfn St, ukyIgCUMUp, HYD 703176",109273.83,2014-05-17,1986-03-24,38,Other,3,11561.617000000000,25789.687372262800,16207.622084671500,130417.51228759100,None,Married,10,17,Finance,Regional Account Head
172,rYgKMuyF,"WbZtyDCo St, RgdKnHQwWt, BLR 393092",104219.67,2006-07-04,1983-05-26,41,Other,3,7875.033000000000,24596.856423357700,15457.983170802900,121233.57625255500,Life,Married,18,20,Finance,Senior Account Executive
173,aIqHZtrM,"HCtabGAc St, TGyhlDRMWL, DEL 806720",96916.51,2011-11-19,1980-05-07,44,Male,1,4131.349,22873.23958637470,14374.769950365000,109546.32863601000,Life,Married,12,23,Sales,Senior Executive
174,eAtmgzzl,"iQdMCIyO St, VwWaGTUUyb, HYD 482885",94914.45,2015-10-13,1990-08-01,33,Male,4,4992.555,22400.73394160580,14077.822072992700,108229.91686861300,None,Married,8,12,Sales,Regional Sales Manager
175,BijpCBHn,"CCVcOJog St, gRbGBJNRTI, PUN 711529",77374.11,2017-10-13,1992-02-07,32,Female,1,5371.589,18261.042992700700,11476.218359124100,89530.52363357660,Medical,Divorced,6,11,Marketing,Regional Marketing Manager
176,sQzjGHyO,"ObyRaxmR St, FEqNiQzZoz, HYD 607088",143671.74,2002-07-25,1971-12-22,52,Female,4,5832.826000000000,33907.928905109500,21309.560268613100,162102.93463649600,None,Married,21,31,Sales,National Sales Manager
177,sZUptfcI,"eefnUNTz St, OIPybCnMnp, AMD 944784",59423.05,2019-01-20,1997-06-25,27,Male,2,5847.695,14024.418126520700,8813.696175182480,70481.4669513382,None,Married,5,6,Marketing,Marketing Representative
178,cLIJDmYa,"JeOTlmQl St, eQuHrZDZyK, CHN 492378",131012.05,1998-07-11,1965-02-10,59,Female,1,7635.795000000000,30920.11885644770,19431.86026277370,150136.10359367400,Life,Married,26,38,Finance,National Account Head
179,SDccctmS,"YoqXZuIF St, thbuhQWyxm, KOL 297110",71322.05,2019-06-17,1995-12-03,28,Female,1,7691.795000000000,16832.697931873500,10578.569751824800,85267.97318004870,Life,Married,5,7,Finance,Account Associate
180,rNcPnqVq,"bGkqzvLD St, uSKWFEEePx, MUB 376654",119604.18,2008-01-01,1964-12-15,59,Female,4,12672.582,28227.750510948900,17739.831661313900,142764.680849635,Both,Married,16,38,Finance,Account Director
181,Zkcdnulw,"QUhTRfVR St, FwEOQSSDpJ, AMD 570359",146530.25,2003-11-15,1968-12-09,55,Female,2,7501.9750000000000,34582.56508515810,21733.537810219000,166881.25227493900,Life,Married,20,34,Marketing,Marketing Director
182,TcWxZHhA,"RlsnYEmV St, csjfsHgjAz, BLR 939999",109848.11,2007-07-07,1979-11-10,44,Other,2,12849.189000000000,25925.223041362500,16292.799964963500,132329.72207639900,Both,Divorced,17,23,Human Resources,ERP Head
183,oaYEfboQ,"GWrGTWSy St, orVGyTcoVD, MUB 676711",108424.46,2003-04-12,1982-05-01,42,Other,2,14097.554000000000,25589.227785888100,16081.642534306600,132029.59925158200,Medical,Married,21,21,Human Resources,Senior HR
184,mShraEfj,"SyiSPoxb St, sOWuVYsRXo, AMD 705854",48301.48,2018-01-10,1994-04-08,30,Female,0,6216.852,11399.619367396600,7164.131924087590,58753.81944330900,Both,Single,6,9,Finance,Account Associate
185,kzFibhOn,"DbPDkvry St, rygftAiBvl, BLR 545530",51512.64,2023-05-27,1994-12-22,29,Male,0,5574.736,12157.48437956200,7640.414925547440,61604.445454014600,Medical,Single,1,8,Sales,Sales Executive
186,SABujwoc,"RZjrRHeo St, ofxyVwylMX, HYD 944398",104749.93,2020-11-14,1985-01-01,39,Male,2,10324.007,24722.002944038900,15536.631953284700,124259.30799075400,Both,Divorced,3,18,Finance,Senior Account Executive
187,YdeWJhPs,"wAUsiSnm St, bioplUMYKU, KOL 838858",124747.89,2018-08-15,1970-06-05,54,Female,2,11435.211,29441.716131386900,18502.752735766400,147122.06439562000,Life,Widowed,5,33,Finance,Account Director
188,SrpjrQJG,"XEfYNgJH St, KbWEKDfQFX, CHN 421037",45144.17,2023-02-02,1997-03-05,27,Female,2,6936.583,10654.46347931870,6695.836017518250,56039.38046180050,None,Married,1,6,IT,Software Engineer II
189,fMRhaVvh,"mJkHbZUv St, XKYpGsRCrD, AMD 948868",53452.85,2016-10-03,1994-09-21,29,Other,1,5378.715,12615.392822384400,7928.18913868613,63518.7686836983,None,Married,7,8,Sales,Sales Representative
190,qQdKRDNs,"XKuQczlP St, MuTcoqInVX, DEL 983819",117714.92,1998-08-10,1972-09-19,51,Male,4,8496.508,27781.86676399030,17459.61441167880,136533.68035231100,Both,Married,25,30,Finance,National Account Head
191,cbMNvuUr,"PSuXbAob St, OJfRgHTIRX, CHN 319070",116762.92,2014-04-03,1972-11-13,51,Male,3,8669.708000000000,27557.18549878350,17318.412659854000,135671.40083892900,None,Divorced,10,30,Human Resources,HR Director
192,DtvQzQlD,"bxOioVuw St, yjKUBXEddn, KOL 754958",40879.87,2021-10-14,2000-05-18,24,Male,3,7156.013000000000,9648.04717761557,6063.3500613138700,51620.5801163017,Life,Married,2,3,Human Resources,HR Intern
193,fHijvxaT,"FhCSelpq St, buVSZDuQDJ, HYD 235587",106738.98,2018-06-06,1982-09-27,41,Female,1,7549.102000000000,25191.43810218980,15831.650172262800,123647.869929927,Medical,Married,6,20,Sales,Senior Executive
194,EOnrrWMG,"cdMmRnlJ St, ceKmWCpVkY, HYD 329178",108031.99,2013-07-27,1980-04-18,44,Male,2,13647.801,25496.601046228700,16023.430925547400,131152.96112068100,Both,Married,10,23,Human Resources,ERP Head
195,MVHmUrrg,"wmytpQgF St, GEvvjJnrdn, DEL 944302",126370.42,1996-03-13,1966-10-17,57,Male,3,9989.958000000000,29824.64900243310,18743.40828029200,147441.6187221410,None,Married,28,36,Human Resources,HR Director
196,ceujEwSV,"IRhuPlWp St, jrvWzvBJdo, HYD 467942",56961.2,2019-02-08,1996-01-06,28,Other,1,4461.88,13443.397566910000,8448.551708029200,66417.92585888080,Both,Married,5,7,Finance,Account Associate
197,oGGaKlNd,"wiCexxRS St, qawubmAhuF, CHN 830360",136334.89,2004-11-08,1975-03-13,49,Female,4,7276.511000000000,32176.360900243300,20221.350108029200,155566.41179221400,None,Married,19,28,Human Resources,Recruitment Manager
198,oWmrgEuU,"EaWGVUjs St, ykkoIezmhv, CHN 445382",142517.46,2024-12-07,1975-01-01,49,Female,1,5037.254000000000,33635.507591240900,21138.356110948900,160051.86548029200,None,Widowed,-1,28,Marketing,National Marketing Manager
199,qIEQacak,"YYeuDJwD St, VRWcLWehca, BLR 912929",140783.34,1996-10-21,1975-04-18,49,Female,2,8755.666,33226.23839416060,20881.14940729930,161884.0949868610,Both,Widowed,27,28,Marketing,National Marketing Manager
200,MoUKRIrz,"AfEOUJPs St, vwdJpLkqlA, KOL 855969",126498.45,1988-04-16,1966-10-23,57,Male,4,10401.155000000000,29854.865328467100,18762.397839416100,147992.0724890510,Life,Married,36,36,Sales,National Sales Manager
201,oYKCqoNo,"iJNtQkAM St, ZhDbfUjSYO, KOL 456482",64879.06,2019-02-24,1993-04-15,31,Male,2,7541.094,15312.089586374700,9622.937950364960,78109.30563600970,Medical,Divorced,5,10,Finance,Account Executive
202,BUjYoEtP,"sjSVmPtn St, ofKYCsuOEZ, KOL 206560",103586.48,2021-03-01,1984-11-06,39,Female,2,8521.352000000000,24447.417420924600,15364.067690510900,121191.1817304140,Both,Married,3,18,Marketing,Regional Marketing Manager
203,AHBfYcDM,"sExwiXGD St, AqOGNanDSE, HYD 710230",141426.96,2021-08-10,1965-11-21,58,Other,2,10555.304,33378.13897810220,20976.61187737230,164383.79110073000,Life,Widowed,2,37,Marketing,Marketing Director
204,HMtoOVhr,"RzOsCtUz St, sjBnbSoBdv, BLR 862423",23333.01,2023-11-15,2001-08-19,22,Male,0,6195.6990000000000,5506.817445255470,3460.7792934306600,31574.747151824800,Life,Single,0,1,Finance,Account Representative
205,sXCHIQPB,"pElOPAKK St, rKOlkRoZQo, PUN 521921",125885.0,2018-08-22,1973-10-11,50,Female,2,11898.5,29710.085158150800,18671.4102189781,148822.17493917300,Medical,Divorced,5,29,IT,IT Manager
206,YipPLOue,"bxkJqjCV St, SBSCuaTLrA, BLR 907820",102386.55,2015-01-05,1991-06-09,33,Male,3,11445.345,24164.222262773700,15186.092671532800,122810.02459124100,None,Married,9,12,IT,Software Engineer III
207,IsqVQFzo,"gUFGrSYm St, fxlQzuTZZM, CHN 233015",72246.77,2024-11-25,1999-01-03,25,Female,1,8890.323,17050.940851581500,10715.72530218980,87472.30854939170,Life,Married,-1,4,Marketing,Marketing Representative
208,tgATTuQW,"AeXrSYWM St, oxtbaTyIil, AMD 301616",149724.68,2023-06-18,1974-12-10,49,Other,2,7308.532000000000,35336.48165450120,22207.33939854010,170162.35425596100,Life,Married,1,28,Finance,Account Director
209,xdBchGks,"kCRwKmYP St, yTOgTdfYli, KOL 197941",124828.2,2003-10-27,1965-06-01,59,Female,1,8177.18,29460.670072992700,18514.664408759100,143951.38566423400,Both,Divorced,20,38,Human Resources,Recruitment Manager
210,ktXRptHW,"JMQPyqII St, ErCyLLymMv, PUN 706002",147248.17,2012-06-17,1970-06-15,54,Male,2,3850.1830000000000,34752.001192214100,21840.020543065700,164010.3336491480,Both,Married,12,33,IT,IT Manager
211,OAzfofQE,"PMTIrdwn St, opZwfmfkDb, AMD 511704",105991.16,2014-09-14,1985-10-24,38,Male,3,12320.884000000000,25014.945304136200,15720.732636496300,127606.2566676400,Life,Divorced,9,17,Marketing,Regional Marketing Manager
212,tJpUycDo,"ynLWSacC St, RMsOzgaOnR, PUN 476114",147191.74,2023-07-17,1973-07-08,51,Female,2,9774.826000000000,34738.68316301700,21831.650779562000,169873.59838345500,Both,Married,1,30,Finance,Account Director
213,rjCyKFqD,"CljVTymo St, WTrbvbLAjE, PUN 827313",128432.44,2021-01-01,1975-05-28,49,Female,1,11573.756,30311.30579075430,19049.249494890500,151268.25229586400,Medical,Married,3,28,Marketing,National Marketing Manager
214,MSEcyccx,"teJqNdND St, WSEbQghxVT, AMD 605016",143394.8,2013-05-15,1975-01-22,49,Male,4,8384.52,33842.56836982970,21268.484204379600,164353.4041654500,Medical,Married,11,28,Marketing,National Marketing Manager
